,date,hour,gb_price_eur
10115,2022-07-30,38,422.67
10116,2022-07-30,39,401.95
10117,2022-07-30,40,392.43
10118,2022-07-30,41,416.72
10119,2022-07-30,42,413.03
10120,2022-07-30,43,422.67
10121,2022-07-30,44,416.72
10122,2022-07-30,45,416.72
10123,2022-07-30,46,376.24
10124,2022-07-30,47,365.88
10125,2022-07-30,48,347.66
10126,2022-07-31,1,339.09
10127,2022-07-31,2,283.37
10128,2022-07-31,3,274.32
10129,2022-07-31,4,302.89
10130,2022-07-31,5,256.94
10131,2022-07-31,6,238.12
10132,2022-07-31,7,269.44
10133,2022-07-31,8,273.84
10134,2022-07-31,9,273.84
10135,2022-07-31,10,267.89
10136,2022-07-31,11,267.89
10137,2022-07-31,12,265.51
10138,2022-07-31,13,238.12
10139,2022-07-31,14,250.03
10140,2022-07-31,15,240.5
10141,2022-07-31,16,287.65
10142,2022-07-31,17,240.5
10143,2022-07-31,18,311.82
10144,2022-07-31,19,260.75
10145,2022-07-31,20,278.49
10146,2022-07-31,21,244.08
10147,2022-07-31,22,251.82
10148,2022-07-31,23,258.36
10149,2022-07-31,24,267.89
10150,2022-07-31,25,238.12
10151,2022-07-31,26,235.27
10152,2022-07-31,27,240.5
10153,2022-07-31,28,219.07
10154,2022-07-31,29,285.75
10155,2022-07-31,30,247.65
10156,2022-07-31,31,253.6
10157,2022-07-31,32,238.12
10158,2022-07-31,33,286.94
10159,2022-07-31,34,314.32
10160,2022-07-31,35,366.59
10161,2022-07-31,36,398.86
10162,2022-07-31,37,402.43
10163,2022-07-31,38,402.43
10164,2022-07-31,39,417.91
10165,2022-07-31,40,407.79
10166,2022-07-31,41,428.62
10167,2022-07-31,42,416.72
10168,2022-07-31,43,433.38
10169,2022-07-31,44,402.43
10170,2022-07-31,45,428.62
10171,2022-07-31,46,356.59
10172,2022-07-31,47,374.69
10173,2022-07-31,48,308.37
10174,2022-01-08,1,318.3
10175,2022-01-08,2,281.2
10176,2022-01-08,3,334.33
10177,2022-01-08,4,325.76
10178,2022-01-08,5,308.24
10179,2022-01-08,6,299.15
10180,2022-01-08,7,299.15
10181,2022-01-08,8,299.15
10182,2022-01-08,9,301.18
10183,2022-01-08,10,299.15
10184,2022-01-08,11,288.38
10185,2022-01-08,12,323.08
10186,2022-01-08,13,382.91
10187,2022-01-08,14,431.27
10188,2022-01-08,15,400.86
10189,2022-01-08,16,514.54
10190,2022-01-08,17,430.35
10191,2022-01-08,18,502.57
10192,2022-01-08,19,459.5
10193,2022-01-08,20,424.43
10194,2022-01-08,21,413.07
10195,2022-01-08,22,400.86
10196,2022-01-08,23,375.25
10197,2022-01-08,24,323.08
10198,2022-01-08,25,356.83
10199,2022-01-08,26,299.87
10200,2022-01-08,27,338.88
10201,2022-01-08,28,272.94
10202,2022-01-08,29,320.69
10203,2022-01-08,30,293.77
10204,2022-01-08,31,311.12
10205,2022-01-08,32,346.54
10206,2022-01-08,33,361.85
10207,2022-01-08,34,432.69
10208,2022-01-08,35,380.52
10209,2022-01-08,36,433.17
10210,2022-01-08,37,433.17
10211,2022-01-08,38,422.04
10212,2022-01-08,39,418.81
10213,2022-01-08,40,377.17
10214,2022-01-08,41,375.25
10215,2022-01-08,42,329.07
10216,2022-01-08,43,324.28
10217,2022-01-08,44,250.33
10218,2022-01-08,45,232.86
10219,2022-01-08,46,165.49
10220,2022-01-08,47,329.07
10221,2022-01-08,48,257.51
10222,2022-02-08,1,255.1
10223,2022-02-08,2,254.27
10224,2022-02-08,3,251.9
10225,2022-02-08,4,251.9
10226,2022-02-08,5,244.42
10227,2022-02-08,6,225.44
10228,2022-02-08,7,224.25
10229,2022-02-08,8,237.3
10230,2022-02-08,9,225.44
10231,2022-02-08,10,225.44
10232,2022-02-08,11,225.44
10233,2022-02-08,12,237.3
10234,2022-02-08,13,242.04
10235,2022-02-08,14,261.03
10236,2022-02-08,15,243.24
10237,2022-02-08,16,326.99
10238,2022-02-08,17,355.96
10239,2022-02-08,18,370.19
10240,2022-02-08,19,329.37
10241,2022-02-08,20,315.14
10242,2022-02-08,21,270.16
10243,2022-02-08,22,256.29
10244,2022-02-08,23,226.25
10245,2022-02-08,24,225.44
10246,2022-02-08,25,225.44
10247,2022-02-08,26,211.2
10248,2022-02-08,27,225.08
10249,2022-02-08,28,207.64
10250,2022-02-08,29,224.75
10251,2022-02-08,30,209.3
10252,2022-02-08,31,218.32
10253,2022-02-08,32,220.22
10254,2022-02-08,33,225.44
10255,2022-02-08,34,269.2
10256,2022-02-08,35,268.15
10257,2022-02-08,36,326.29
10258,2022-02-08,37,311.34
10259,2022-02-08,38,302.56
10260,2022-02-08,39,332.23
10261,2022-02-08,40,291.41
10262,2022-02-08,41,328.43
10263,2022-02-08,42,314.43
10264,2022-02-08,43,325.34
10265,2022-02-08,44,261.03
10266,2022-02-08,45,256.29
10267,2022-02-08,46,189.84
10268,2022-02-08,47,243.24
10269,2022-02-08,48,245.61
10270,2022-03-08,1,252.31
10271,2022-03-08,2,262.04
10272,2022-03-08,3,241.62
10273,2022-03-08,4,241.62
10274,2022-03-08,5,241.62
10275,2022-03-08,6,217.83
10276,2022-03-08,7,210.38
10277,2022-03-08,8,211.7
10278,2022-03-08,9,216.27
10279,2022-03-08,10,213.75
10280,2022-03-08,11,241.62
10281,2022-03-08,12,228.28
10282,2022-03-08,13,230.6
10283,2022-03-08,14,252.31
10284,2022-03-08,15,209.9
10285,2022-03-08,16,330.05
10286,2022-03-08,17,252.31
10287,2022-03-08,18,297.97
10288,2022-03-08,19,242.7
10289,2022-03-08,20,233.21
10290,2022-03-08,21,237.89
10291,2022-03-08,22,224.92
10292,2022-03-08,23,222.28
10293,2022-03-08,24,222.04
10294,2022-03-08,25,222.28
10295,2022-03-08,26,222.28
10296,2022-03-08,27,233.21
10297,2022-03-08,28,230.69
10298,2022-03-08,29,249.91
10299,2022-03-08,30,240.3
10300,2022-03-08,31,246.31
10301,2022-03-08,32,240.3
10302,2022-03-08,33,231.41
10303,2022-03-08,34,315.27
10304,2022-03-08,35,322.48
10305,2022-03-08,36,396.01
10306,2022-03-08,37,384.48
10307,2022-03-08,38,418.12
10308,2022-03-08,39,431.73
10309,2022-03-08,40,413.31
10310,2022-03-08,41,432.54
10311,2022-03-08,42,420.52
10312,2022-03-08,43,476.27
10313,2022-03-08,44,405.62
10314,2022-03-08,45,420.52
10315,2022-03-08,46,355.64
10316,2022-03-08,47,406.1
10317,2022-03-08,48,300.37
10318,2022-04-08,1,346.66
10319,2022-04-08,2,277.35
10320,2022-04-08,3,333.25
10321,2022-04-08,4,275.32
10322,2022-04-08,5,269.33
10323,2022-04-08,6,263.35
10324,2022-04-08,7,256.88
10325,2022-04-08,8,256.88
10326,2022-04-08,9,256.88
10327,2022-04-08,10,246.11
10328,2022-04-08,11,251.38
10329,2022-04-08,12,252.45
10330,2022-04-08,13,286.69
10331,2022-04-08,14,339.96
10332,2022-04-08,15,335.17
10333,2022-04-08,16,432.85
10334,2022-04-08,17,358.99
10335,2022-04-08,18,400.29
10336,2022-04-08,19,356.72
10337,2022-04-08,20,318.41
10338,2022-04-08,21,270.05
10339,2022-04-08,22,263.35
10340,2022-04-08,23,256.88
10341,2022-04-08,24,254.49
10342,2022-04-08,25,256.88
10343,2022-04-08,26,254.49
10344,2022-04-08,27,256.88
10345,2022-04-08,28,246.11
10346,2022-04-08,29,254.49
10347,2022-04-08,30,246.11
10348,2022-04-08,31,262.75
10349,2022-04-08,32,277.35
10350,2022-04-08,33,309.67
10351,2022-04-08,34,382.45
10352,2022-04-08,35,360.07
10353,2022-04-08,36,424.83
10354,2022-04-08,37,424.83
10355,2022-04-08,38,430.93
10356,2022-04-08,39,429.52
10357,2022-04-08,40,424.83
10358,2022-04-08,41,420.82
10359,2022-04-08,42,418.96
10360,2022-04-08,43,453.67
10361,2022-04-08,44,406.39
10362,2022-04-08,45,400.29
10363,2022-04-08,46,305.36
10364,2022-04-08,47,393.82
10365,2022-04-08,48,313.02
10366,2022-05-08,1,298.32
10367,2022-05-08,2,233.97
10368,2022-05-08,3,262.05
10369,2022-05-08,4,262.05
10370,2022-05-08,5,247.78
10371,2022-05-08,6,231.87
10372,2022-05-08,7,230.93
10373,2022-05-08,8,230.93
10374,2022-05-08,9,233.97
10375,2022-05-08,10,233.97
10376,2022-05-08,11,228.59
10377,2022-05-08,12,257.37
10378,2022-05-08,13,250.35
10379,2022-05-08,14,337.27
10380,2022-05-08,15,373.19
10381,2022-05-08,16,456.25
10382,2022-05-08,17,366.87
10383,2022-05-08,18,384.89
10384,2022-05-08,19,384.89
10385,2022-05-08,20,370.96
10386,2022-05-08,21,338.79
10387,2022-05-08,22,311.38
10388,2022-05-08,23,346.75
10389,2022-05-08,24,329.9
10390,2022-05-08,25,304.16
10391,2022-05-08,26,284.28
10392,2022-05-08,27,275.22
10393,2022-05-08,28,259.71
10394,2022-05-08,29,230.93
10395,2022-05-08,30,230.93
10396,2022-05-08,31,230.23
10397,2022-05-08,32,228.59
10398,2022-05-08,33,222.27
10399,2022-05-08,34,272.58
10400,2022-05-08,35,292.47
10401,2022-05-08,36,367.1
10402,2022-05-08,37,350.02
10403,2022-05-08,38,376.23
10404,2022-05-08,39,376.23
10405,2022-05-08,40,366.87
10406,2022-05-08,41,368.21
10407,2022-05-08,42,361.25
10408,2022-05-08,43,381.49
10409,2022-05-08,44,350.02
10410,2022-05-08,45,368.51
10411,2022-05-08,46,233.97
10412,2022-05-08,47,305.45
10413,2022-05-08,48,358.97
10414,2022-06-08,1,338.09
10415,2022-06-08,2,277.26
10416,2022-06-08,3,267.9
10417,2022-06-08,4,276.67
10418,2022-06-08,5,274.92
10419,2022-06-08,6,273.75
10420,2022-06-08,7,263.22
10421,2022-06-08,8,259.59
10422,2022-06-08,9,269.77
10423,2022-06-08,10,262.05
10424,2022-06-08,11,277.02
10425,2022-06-08,12,274.92
10426,2022-06-08,13,274.92
10427,2022-06-08,14,306.97
10428,2022-06-08,15,261.46
10429,2022-06-08,16,332.24
10430,2022-06-08,17,241.34
10431,2022-06-08,18,310.95
10432,2022-06-08,19,255.09
10433,2022-06-08,20,237.01
10434,2022-06-08,21,237.01
10435,2022-06-08,22,222.27
10436,2022-06-08,23,229.53
10437,2022-06-08,24,216.42
10438,2022-06-08,25,216.42
10439,2022-06-08,26,189.52
10440,2022-06-08,27,216.42
10441,2022-06-08,28,209.41
10442,2022-06-08,29,216.42
10443,2022-06-08,30,211.75
10444,2022-06-08,31,219.93
10445,2022-06-08,32,216.42
10446,2022-06-08,33,226.95
10447,2022-06-08,34,233.97
10448,2022-06-08,35,293.87
10449,2022-06-08,36,323.82
10450,2022-06-08,37,316.68
10451,2022-06-08,38,357.51
10452,2022-06-08,39,344.41
10453,2022-06-08,40,333.53
10454,2022-06-08,41,351.54
10455,2022-06-08,42,340.66
10456,2022-06-08,43,363.13
10457,2022-06-08,44,327.08
10458,2022-06-08,45,325.78
10459,2022-06-08,46,237.01
10460,2022-06-08,47,274.8
10461,2022-06-08,48,282.29
10462,2022-07-08,1,259.22
10463,2022-07-08,2,228.5
10464,2022-07-08,3,230.86
10465,2022-07-08,4,251.89
10466,2022-07-08,5,264.65
10467,2022-07-08,6,228.5
10468,2022-07-08,7,239.84
10469,2022-07-08,8,234.29
10470,2022-07-08,9,238.54
10471,2022-07-08,10,238.3
10472,2022-07-08,11,240.43
10473,2022-07-08,12,230.86
10474,2022-07-08,13,226.84
10475,2022-07-08,14,235.82
10476,2022-07-08,15,206.76
10477,2022-07-08,16,230.86
10478,2022-07-08,17,199.65
10479,2022-07-08,18,225.43
10480,2022-07-08,19,216.64
10481,2022-07-08,20,228.5
10482,2022-07-08,21,224.48
10483,2022-07-08,22,215.77
10484,2022-07-08,23,233.22
10485,2022-07-08,24,233.22
10486,2022-07-08,25,233.22
10487,2022-07-08,26,230.86
10488,2022-07-08,27,230.39
10489,2022-07-08,28,230.39
10490,2022-07-08,29,247.87
10491,2022-07-08,30,225.33
10492,2022-07-08,31,216.92
10493,2022-07-08,32,204.4
10494,2022-07-08,33,237.48
10495,2022-07-08,34,236.18
10496,2022-07-08,35,293.01
10497,2022-07-08,36,340.26
10498,2022-07-08,37,378.07
10499,2022-07-08,38,388.59
10500,2022-07-08,39,393.19
10501,2022-07-08,40,391.3
10502,2022-07-08,41,395.79
10503,2022-07-08,42,407.61
10504,2022-07-08,43,397.92
10505,2022-07-08,44,363.89
10506,2022-07-08,45,361.06
10507,2022-07-08,46,277.41
10508,2022-07-08,47,349.72
10509,2022-07-08,48,242.2
10510,2022-08-08,1,273.1
10511,2022-08-08,2,265.17
10512,2022-08-08,3,261.26
10513,2022-08-08,4,260.43
10514,2022-08-08,5,247.75
10515,2022-08-08,6,242.89
10516,2022-08-08,7,241.47
10517,2022-08-08,8,232.94
10518,2022-08-08,9,260.78
10519,2022-08-08,10,261.26
10520,2022-08-08,11,279.15
10521,2022-08-08,12,269.19
10522,2022-08-08,13,320.85
10523,2022-08-08,14,389.81
10524,2022-08-08,15,338.39
10525,2022-08-08,16,417.06
10526,2022-08-08,17,298.58
10527,2022-08-08,18,379.15
10528,2022-08-08,19,346.62
10529,2022-08-08,20,328.67
10530,2022-08-08,21,300.95
10531,2022-08-08,22,267.3
10532,2022-08-08,23,284.72
10533,2022-08-08,24,245.26
10534,2022-08-08,25,272.99
10535,2022-08-08,26,244.08
10536,2022-08-08,27,291.82
10537,2022-08-08,28,276.07
10538,2022-08-08,29,284.0
10539,2022-08-08,30,285.55
10540,2022-08-08,31,291.47
10541,2022-08-08,32,352.61
10542,2022-08-08,33,357.64
10543,2022-08-08,34,436.02
10544,2022-08-08,35,391.0
10545,2022-08-08,36,473.93
10546,2022-08-08,37,453.2
10547,2022-08-08,38,473.93
10548,2022-08-08,39,485.78
10549,2022-08-08,40,473.93
10550,2022-08-08,41,438.39
10551,2022-08-08,42,409.24
10552,2022-08-08,43,428.44
10553,2022-08-08,44,366.23
10554,2022-08-08,45,426.54
10555,2022-08-08,46,319.91
10556,2022-08-08,47,347.87
10557,2022-08-08,48,249.53
10558,2022-09-08,1,290.02
10559,2022-09-08,2,249.4
10560,2022-09-08,3,285.42
10561,2022-09-08,4,279.32
10562,2022-09-08,5,272.99
10563,2022-09-08,6,255.96
10564,2022-09-08,7,256.07
10565,2022-09-08,8,249.74
10566,2022-09-08,9,279.66
10567,2022-09-08,10,261.25
10568,2022-09-08,11,250.89
10569,2022-09-08,12,268.27
10570,2022-09-08,13,327.2
10571,2022-09-08,14,389.0
10572,2022-09-08,15,337.78
10573,2022-09-08,16,414.32
10574,2022-09-08,17,370.58
10575,2022-09-08,18,384.85
10576,2022-09-08,19,345.72
10577,2022-09-08,20,292.09
10578,2022-09-08,21,313.5
10579,2022-09-08,22,287.72
10580,2022-09-08,23,279.89
10581,2022-09-08,24,243.07
10582,2022-09-08,25,268.73
10583,2022-09-08,26,251.58
10584,2022-09-08,27,253.19
10585,2022-09-08,28,234.55
10586,2022-09-08,29,254.11
10587,2022-09-08,30,258.37
10588,2022-09-08,31,276.9
10589,2022-09-08,32,282.2
10590,2022-09-08,33,293.47
10591,2022-09-08,34,371.04
10592,2022-09-08,35,379.33
10593,2022-09-08,36,419.84
10594,2022-09-08,37,402.12
10595,2022-09-08,38,424.67
10596,2022-09-08,39,437.33
10597,2022-09-08,40,413.17
10598,2022-09-08,41,405.11
10599,2022-09-08,42,395.79
10600,2022-09-08,43,431.7
10601,2022-09-08,44,379.79
10602,2022-09-08,45,397.74
10603,2022-09-08,46,288.18
10604,2022-09-08,47,296.01
10605,2022-09-08,48,272.99
10606,2022-10-08,1,273.04
10607,2022-10-08,2,239.21
10608,2022-10-08,3,267.68
10609,2022-10-08,4,239.21
10610,2022-10-08,5,263.3
10611,2022-10-08,6,243.65
10612,2022-10-08,7,249.91
10613,2022-10-08,8,237.38
10614,2022-10-08,9,261.99
10615,2022-10-08,10,267.68
10616,2022-10-08,11,284.77
10617,2022-10-08,12,283.18
10618,2022-10-08,13,307.55
10619,2022-10-08,14,366.33
10620,2022-10-08,15,324.52
10621,2022-10-08,16,402.1
10622,2022-10-08,17,348.1
10623,2022-10-08,18,360.86
10624,2022-10-08,19,310.4
10625,2022-10-08,20,257.43
10626,2022-10-08,21,305.5
10627,2022-10-08,22,243.76
10628,2022-10-08,23,284.77
10629,2022-10-08,24,243.76
10630,2022-10-08,25,244.9
10631,2022-10-08,26,239.21
10632,2022-10-08,27,243.62
10633,2022-10-08,28,235.11
10634,2022-10-08,29,242.85
10635,2022-10-08,30,247.41
10636,2022-10-08,31,261.99
10637,2022-10-08,32,273.38
10638,2022-10-08,33,273.38
10639,2022-10-08,34,359.72
10640,2022-10-08,35,364.51
10641,2022-10-08,36,431.48
10642,2022-10-08,37,426.47
10643,2022-10-08,38,433.99
10644,2022-10-08,39,433.99
10645,2022-10-08,40,432.85
10646,2022-10-08,41,403.23
10647,2022-10-08,42,396.97
10648,2022-10-08,43,415.42
10649,2022-10-08,44,365.87
10650,2022-10-08,45,375.9
10651,2022-10-08,46,284.77
10652,2022-10-08,47,351.18
10653,2022-10-08,48,279.08
10654,2022-11-08,1,333.45
10655,2022-11-08,2,266.64
10656,2022-11-08,3,312.13
10657,2022-11-08,4,295.18
10658,2022-11-08,5,310.53
10659,2022-11-08,6,271.57
10660,2022-11-08,7,294.8
10661,2022-11-08,8,291.51
10662,2022-11-08,9,297.01
10663,2022-11-08,10,309.59
10664,2022-11-08,11,331.16
10665,2022-11-08,12,306.28
10666,2022-11-08,13,332.3
10667,2022-11-08,14,390.51
10668,2022-11-08,15,360.95
10669,2022-11-08,16,452.62
10670,2022-11-08,17,383.18
10671,2022-11-08,18,416.29
10672,2022-11-08,19,386.85
10673,2022-11-08,20,342.84
10674,2022-11-08,21,359.8
10675,2022-11-08,22,336.89
10676,2022-11-08,23,350.64
10677,2022-11-08,24,323.14
10678,2022-11-08,25,324.28
10679,2022-11-08,26,308.24
10680,2022-11-08,27,333.45
10681,2022-11-08,28,291.39
10682,2022-11-08,29,328.86
10683,2022-11-08,30,324.51
10684,2022-11-08,31,350.18
10685,2022-11-08,32,379.86
10686,2022-11-08,33,366.68
10687,2022-11-08,34,452.62
10688,2022-11-08,35,430.85
10689,2022-11-08,36,485.85
10690,2022-11-08,37,497.77
10691,2022-11-08,38,535.81
10692,2022-11-08,39,521.37
10693,2022-11-08,40,492.72
10694,2022-11-08,41,452.62
10695,2022-11-08,42,458.35
10696,2022-11-08,43,458.35
10697,2022-11-08,44,405.64
10698,2022-11-08,45,451.47
10699,2022-11-08,46,341.47
10700,2022-11-08,47,401.05
10701,2022-11-08,48,332.3
10702,2022-12-08,1,382.43
10703,2022-12-08,2,324.49
10704,2022-12-08,3,375.48
10705,2022-12-08,4,339.32
10706,2022-12-08,5,324.49
10707,2022-12-08,6,324.49
10708,2022-12-08,7,340.71
10709,2022-12-08,8,324.49
10710,2022-12-08,9,324.49
10711,2022-12-08,10,324.49
10712,2022-12-08,11,324.49
10713,2022-12-08,12,326.8
10714,2022-12-08,13,350.21
10715,2022-12-08,14,434.58
10716,2022-12-08,15,404.68
10717,2022-12-08,16,591.03
10718,2022-12-08,17,420.56
10719,2022-12-08,18,461.7
10720,2022-12-08,19,411.64
10721,2022-12-08,20,402.6
10722,2022-12-08,21,428.32
10723,2022-12-08,22,406.65
10724,2022-12-08,23,411.64
10725,2022-12-08,24,380.11
10726,2022-12-08,25,365.28
10727,2022-12-08,26,361.57
10728,2022-12-08,27,385.91
10729,2022-12-08,28,347.66
10730,2022-12-08,29,377.56
10731,2022-12-08,30,375.71
10732,2022-12-08,31,378.26
10733,2022-12-08,32,417.2
10734,2022-12-08,33,399.81
10735,2022-12-08,34,507.36
10736,2022-12-08,35,441.3
10737,2022-12-08,36,573.42
10738,2022-12-08,37,497.51
10739,2022-12-08,38,537.14
10740,2022-12-08,39,579.44
10741,2022-12-08,40,544.67
10742,2022-12-08,41,483.95
10743,2022-12-08,42,501.22
10744,2022-12-08,43,493.68
10745,2022-12-08,44,398.66
10746,2022-12-08,45,491.37
10747,2022-12-08,46,380.11
10748,2022-12-08,47,429.95
10749,2022-12-08,48,382.43
10750,2022-08-13,1,397.14
10751,2022-08-13,2,395.6
10752,2022-08-13,3,376.08
10753,2022-08-13,4,390.39
10754,2022-08-13,5,364.6
10755,2022-08-13,6,332.19
10756,2022-08-13,7,340.59
10757,2022-08-13,8,338.91
10758,2022-08-13,9,344.74
10759,2022-08-13,10,338.34
10760,2022-08-13,11,344.26
10761,2022-08-13,12,338.81
10762,2022-08-13,13,317.64
10763,2022-08-13,14,403.29
10764,2022-08-13,15,304.51
10765,2022-08-13,16,403.41
10766,2022-08-13,17,339.11
10767,2022-08-13,18,371.47
10768,2022-08-13,19,306.87
10769,2022-08-13,20,299.54
10770,2022-08-13,21,315.33
10771,2022-08-13,22,307.58
10772,2022-08-13,23,307.58
10773,2022-08-13,24,304.51
10774,2022-08-13,25,306.87
10775,2022-08-13,26,304.51
10776,2022-08-13,27,304.74
10777,2022-08-13,28,300.44
10778,2022-08-13,29,307.58
10779,2022-08-13,30,307.58
10780,2022-08-13,31,325.56
10781,2022-08-13,32,343.07
10782,2022-08-13,33,406.96
10783,2022-08-13,34,392.64
10784,2022-08-13,35,433.93
10785,2022-08-13,36,469.66
10786,2022-08-13,37,482.67
10787,2022-08-13,38,495.68
10788,2022-08-13,39,498.05
10789,2022-08-13,40,490.24
10790,2022-08-13,41,471.31
10791,2022-08-13,42,459.96
10792,2022-08-13,43,484.56
10793,2022-08-13,44,409.44
10794,2022-08-13,45,450.49
10795,2022-08-13,46,353.37
10796,2022-08-13,47,367.21
10797,2022-08-13,48,368.63
10798,2022-08-14,1,360.82
10799,2022-08-14,2,408.85
10800,2022-08-14,3,377.38
10801,2022-08-14,4,370.52
10802,2022-08-14,5,351.35
10803,2022-08-14,6,335.38
10804,2022-08-14,7,337.16
10805,2022-08-14,8,337.16
10806,2022-08-14,9,331.24
10807,2022-08-14,10,336.92
10808,2022-08-14,11,336.92
10809,2022-08-14,12,320.71
10810,2022-08-14,13,315.75
10811,2022-08-14,14,343.07
10812,2022-08-14,15,307.58
10813,2022-08-14,16,369.1
10814,2022-08-14,17,307.58
10815,2022-08-14,18,373.95
10816,2022-08-14,19,313.5
10817,2022-08-14,20,340.23
10818,2022-08-14,21,335.98
10819,2022-08-14,22,323.67
10820,2022-08-14,23,319.41
10821,2022-08-14,24,332.43
10822,2022-08-14,25,313.62
10823,2022-08-14,26,313.62
10824,2022-08-14,27,333.61
10825,2022-08-14,28,289.84
10826,2022-08-14,29,313.62
10827,2022-08-14,30,297.05
10828,2022-08-14,31,335.98
10829,2022-08-14,32,302.61
10830,2022-08-14,33,369.45
10831,2022-08-14,34,360.82
10832,2022-08-14,35,419.97
10833,2022-08-14,36,427.78
10834,2022-08-14,37,449.54
10835,2022-08-14,38,456.41
10836,2022-08-14,39,472.02
10837,2022-08-14,40,466.7
10838,2022-08-14,41,465.52
10839,2022-08-14,42,465.52
10840,2022-08-14,43,469.42
10841,2022-08-14,44,429.43
10842,2022-08-14,45,408.85
10843,2022-08-14,46,341.89
10844,2022-08-14,47,372.89
10845,2022-08-14,48,355.38
10846,2022-08-15,1,381.61
10847,2022-08-15,2,339.74
10848,2022-08-15,3,372.3
10849,2022-08-15,4,352.67
10850,2022-08-15,5,349.94
10851,2022-08-15,6,340.81
10852,2022-08-15,7,334.88
10853,2022-08-15,8,329.42
10854,2022-08-15,9,329.42
10855,2022-08-15,10,342.82
10856,2022-08-15,11,347.33
10857,2022-08-15,12,355.87
10858,2022-08-15,13,390.15
10859,2022-08-15,14,434.64
10860,2022-08-15,15,379.6
10861,2022-08-15,16,487.54
10862,2022-08-15,17,414.0
10863,2022-08-15,18,456.7
10864,2022-08-15,19,427.05
10865,2022-08-15,20,404.51
10866,2022-08-15,21,402.97
10867,2022-08-15,22,398.58
10868,2022-08-15,23,395.23
10869,2022-08-15,24,392.88
10870,2022-08-15,25,394.78
10871,2022-08-15,26,389.09
10872,2022-08-15,27,403.32
10873,2022-08-15,28,377.38
10874,2022-08-15,29,398.58
10875,2022-08-15,30,389.09
10876,2022-08-15,31,398.58
10877,2022-08-15,32,423.72
10878,2022-08-15,33,402.61
10879,2022-08-15,34,474.5
10880,2022-08-15,35,463.11
10881,2022-08-15,36,557.53
10882,2022-08-15,37,569.4
10883,2022-08-15,38,576.39
10884,2022-08-15,39,593.12
10885,2022-08-15,40,529.66
10886,2022-08-15,41,531.44
10887,2022-08-15,42,523.19
10888,2022-08-15,43,566.31
10889,2022-08-15,44,452.91
10890,2022-08-15,45,527.16
10891,2022-08-15,46,381.61
10892,2022-08-15,47,419.93
10893,2022-08-15,48,345.84
10894,2022-08-16,1,374.69
10895,2022-08-16,2,317.59
10896,2022-08-16,3,334.25
10897,2022-08-16,4,313.91
10898,2022-08-16,5,313.91
10899,2022-08-16,6,311.53
10900,2022-08-16,7,311.53
10901,2022-08-16,8,311.53
10902,2022-08-16,9,311.53
10903,2022-08-16,10,311.53
10904,2022-08-16,11,319.14
10905,2022-08-16,12,332.63
10906,2022-08-16,13,329.96
10907,2022-08-16,14,443.68
10908,2022-08-16,15,390.6
10909,2022-08-16,16,511.72
10910,2022-08-16,17,418.1
10911,2022-08-16,18,475.79
10912,2022-08-16,19,457.95
10913,2022-08-16,20,447.4
10914,2022-08-16,21,452.0
10915,2022-08-16,22,436.17
10916,2022-08-16,23,448.08
10917,2022-08-16,24,433.92
10918,2022-08-16,25,424.77
10919,2022-08-16,26,415.0
10920,2022-08-16,27,440.11
10921,2022-08-16,28,409.18
10922,2022-08-16,29,432.29
10923,2022-08-16,30,430.12
10924,2022-08-16,31,441.54
10925,2022-08-16,32,461.28
10926,2022-08-16,33,468.72
10927,2022-08-16,34,521.71
10928,2022-08-16,35,526.47
10929,2022-08-16,36,570.36
10930,2022-08-16,37,610.21
10931,2022-08-16,38,612.58
10932,2022-08-16,39,618.53
10933,2022-08-16,40,582.85
10934,2022-08-16,41,565.01
10935,2022-08-16,42,552.16
10936,2022-08-16,43,544.36
10937,2022-08-16,44,438.56
10938,2022-08-16,45,487.69
10939,2022-08-16,46,357.39
10940,2022-08-16,47,485.55
10941,2022-08-16,48,399.67
10942,2022-08-17,1,396.59
10943,2022-08-17,2,359.89
10944,2022-08-17,3,381.9
10945,2022-08-17,4,356.34
10946,2022-08-17,5,345.57
10947,2022-08-17,6,333.37
10948,2022-08-17,7,331.48
10949,2022-08-17,8,331.48
10950,2022-08-17,9,331.48
10951,2022-08-17,10,331.48
10952,2022-08-17,11,335.39
10953,2022-08-17,12,334.2
